,titulo,caracteristicas,precos,endereco,rua,bairro,cidade,data_anuncio,link,data_pesquisa
847,Excelente Casa na Smdb 19,2333 m² área total 350 m² área útil 4 Quartos,R$ 10.000,"Centro, Brasília",,,,,https://www.wimoveis.com.br/propriedades/excelente-casa-na-smdb-19-2938315135.html,30-07-20
848,Qi 29 Casa Lago Sul Aluga - Se Oportunidade,3 Quartos,R$ 3.600,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/qi-29-casa-lago-sul-aluga-se-oportunidade-2938179734.html,30-07-20
849,Casa - Setor De Habitações Individuais Sul,940 m² área total 940 m² área útil 6 Quartos 12 Vagas,R$ 16.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-habitac-es-individuais-sul-2937950299.html,30-07-20
850,"Shis Qi 19 Conjunto 15 Com Edícula, Esquina, Vista Livre para O Vale",2500 m² área total 800 m² área útil 7 Quartos 10 Banheiros 3 Vagas,R$ 19.000,"SHIS QI 19 CONJUNTO 15 COM EDÍCULA, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-19-conjunto-15-com-edicula-esquina-vista-2937904967.html,30-07-20
851,"Casa Residencial para Locação, Guará II, Guará.",90 m² área total 71 m² área útil 2 Quartos 2 Banheiros 1 Vaga,R$ 1.600,"Quadra QE 24 Conjunto D 0, Guara II, Guará",,,,,https://www.wimoveis.com.br/propriedades/casa-residencial-para-locacao-guara-ii-guara.-2937801507.html,30-07-20
852,Excelente Casa,120 m² área total 120 m² área útil 2 Quartos 2 Banheiros 1 Vaga,R$ 2.600,"Quadra QI 10 Conjunto Q 0, Guara I, Guará",,,,,https://www.wimoveis.com.br/propriedades/excelente-casa-2937743077.html,30-07-20
853,Shis Qi 15 - Excelente Casa - Aluguel Sem Burocracia,900 m² área total 650 m² área útil 4 Quartos 7 Banheiros 7 Vagas,R$ 13.000,"SHIS 15 CONJUNTO 16 , Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-15-excelente-casa-aluguel-sem-burocracia-2937698217.html,30-07-20
854,Casa - Taguatinga Norte - Qnl 15 Conj H Casa 13 Frente,80 m² área total 80 m² área útil 2 Quartos 2 Banheiros 1 Vaga,R$ 800,"Centro, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-taguatinga-norte-qnl-15-conj-h-casa-13-frente-2937640919.html,30-07-20
855,Casa Um Quarto na Qne 28,50 m² área total 50 m² área útil 2 Quartos 1 Banheiro,R$ 1.000,"Quadra QNE 28 2, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-um-quarto-na-qne-28-2937504939.html,30-07-20
856,Shis Qi 25 Sul Moderna Nova,800 m² área total 870 m² área útil 5 Quartos 6 Banheiros 4 Vagas,R$ 23.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-25-sul-moderna-nova-2937446531.html,30-07-20
857,Aluga - Se Casa na Qi 05 Dois Pavimento E Esquina.,700 m² área total 700 m² área útil 0 Quartos 7 Banheiros 20 Vagas,R$ 10.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/aluga-se-casa-na-qi-05-dois-pavimento-e-esquina.-2937306837.html,30-07-20
858,Casa Novinha E Reformada Toda no Porcelanato 3 Qts Quadra 02 Candangolândia,120 m² área total 120 m² área útil 3 Quartos 2 Banheiros 2 Vagas,R$ 2.100,"Candangolandia, Candangolândia",,,,,https://www.wimoveis.com.br/propriedades/casa-novinha-e-reformada-toda-no-porcelanato-3-qts-2937183571.html,30-07-20
859,Qr 408 - 03 Quartos - Samambaia Norte,90 m² área total 90 m² área útil 3 Quartos 1 Banheiro 1 Vaga,R$ 1.100,"Samambaia Norte, Samambaia",,,,,https://www.wimoveis.com.br/propriedades/qr-408-03-quartos-samambaia-norte-2936871263.html,30-07-20
860,"Casa Com 3 Dormitórios à Venda E Aluguel, 107 m² - Recanto Das Emas - Recanto Das Emas/df",120 m² área total 107 m² área útil 3 Quartos 2 Banheiros 1 Vaga,R$ 1.000,"Quadra Quadra 116 Conjunto 1 11, Recanto das Emas, Recanto das Emas",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-a-venda-e-aluguel-107-m-sup2-2936729343.html,30-07-20
861,Quadra Qnp 14 Conjunto V,135 m² área total 100 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 960,"Quadra QNP 14 Conjunto V, Ceilandia Sul, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/quadra-qnp-14-conjunto-v-2936656660.html,30-07-20
862,"Casa Com 1 Dormitório para Alugar, 30 m² Por R$600,00/mês - Taguatinga Norte - Taguatinga/df",30 m² área total 30 m² área útil 1 Quarto 1 Banheiro 1 Vaga,R$ 600,"Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-com-1-dormitorio-para-alugar-30-m-sup2--por-2936616359.html,30-07-20
863,Casa no Lago Sul para Embaixada. Lazer. Mobiliada,800 m² área total 500 m² área útil 7 Quartos 7 Banheiros 5 Vagas,R$ 19.500,"Quadra SHIN QI 5 Conjunto 7 0, Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-no-lago-sul-para-embaixada.-lazer.-mobiliada-2936468429.html,30-07-20
864,"Casa Com 5 Quartos 5 Suítes 8 Banheiros E 28 Vagas no Lago Sul - Brasília, Df",10000 m² área total 2000 m² área útil 5 Quartos 8 Banheiros 28 Vagas,R$ 45.000,"SHIS QI 15 Chácaras 31 a 32 , Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-com-5-quartos-5-suites-8-banheiros-e-28-vagas-no-2936316473.html,30-07-20
865,Quadra Shis Qi 25 Conjunto 13,1500 m² área total 1500 m² área útil 4 Quartos 0 Banheiros,R$ 30.000,"Quadra SHIS QI 25 Conjunto 13, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/quadra-shis-qi-25-conjunto-13-2936306990.html,30-07-20
866,Shis Ql 24 - Ótima Casa Lago Sul,2 Quartos 0 Banheiros,R$ 5.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-24-otima-casa-lago-sul-2936275998.html,30-07-20
867,Smpw Quadra 14 - Oportunidade!,20000 m² área total 1500 m² área útil 8 Quartos 10 Banheiros 12 Vagas,R$ 22.000,"Park Way, Brasília",,,,,https://www.wimoveis.com.br/propriedades/smpw-quadra-14-oportunidade!-2936118168.html,30-07-20
868,Qnp 20 Conj. G - A - Casa De 2 Quartos Com Ar Condicionado,75 m² área total 75 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 800,"Ceilandia Sul, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/qnp-20-conj.-g-a-casa-de-2-quartos-com-ar-2936077291.html,30-07-20
869,Condomínio Solar De Brasília,800 m² área total 500 m² área útil 4 Quartos 5 Banheiros 4 Vagas,R$ 12.000,"Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/condominio-solar-de-brasilia-2936046568.html,30-07-20
870,Condomínio Ville Montagne Casa Lago Sul Alugue,800 m² área total 200 m² área útil 3 Quartos 0 Banheiros 2 Vagas,R$ 3.500,"Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/condominio-ville-montagne-casa-lago-sul-alugue-2935836149.html,30-07-20
871,Shis Qi 09 Casa Aluguel Lago Sul,900 m² área total 800 m² área útil 5 Quartos 9 Banheiros 4 Vagas,R$ 35.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-09-casa-aluguel-lago-sul-2935695221.html,30-07-20
872,Ótima Casa De 2 Quartos no Riacho Fundo 1,90 m² área total 90 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 1.500,"QN 5 Conjunto 12, Riacho Fundo, Riacho Fundo",,,,,https://www.wimoveis.com.br/propriedades/otima-casa-de-2-quartos-no-riacho-fundo-1-2935744335.html,30-07-20
873,"Casa Ponta De Picolé 6 Quartos 6 Suítes 9 Banheiros 3 Vagas Lago Sul, Df",10000 m² área total 1000 m² área útil 6 Quartos 9 Banheiros 3 Vagas,R$ 22.000,"SHIS QL 24 Conjunto 05, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-ponta-de-picole-6-quartos-6-suites-9-banheiros-3-2935680227.html,30-07-20
874,Shis Qi 15 Excelente Casa em Terreno De Chácara Inteira,11250 m² área total 1100 m² área útil 5 Quartos 8 Banheiros 3 Vagas,R$ 24.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-15-excelente-casa-em-terreno-de-chacara-2935655972.html,30-07-20
875,Condomínio Jardins Mangueiral - Ótima Casa!,100 m² área total 3 Quartos 0 Banheiros 2 Vagas,R$ 2.100,"Jardins Mangueiral, São Sebastião",,,,,https://www.wimoveis.com.br/propriedades/condominio-jardins-mangueiral-otima-casa!-2935655977.html,30-07-20
876,Condomínio Privê Morada Sul Casa Aluguel Lago Sul,1000 m² área total 260 m² área útil 2 Quartos 0 Banheiros 6 Vagas,R$ 1.850,"Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/condominio-prive-morada-sul-casa-aluguel-lago-sul-2935562184.html,30-07-20
877,Ql 32 Casa Condomínio Villages Alvorada,1000 m² área total 936 m² área útil 5 Quartos 0 Banheiros 3 Vagas,R$ 12.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/ql-32-casa-condominio-villages-alvorada-2935469108.html,30-07-20
878,Casa - Setor De Habitações Individuais Sul,1740 m² área total 650 m² área útil 4 Quartos 6 Banheiros 22 Vagas,R$ 16.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-habitac-es-individuais-sul-2935429258.html,30-07-20
879,Ql 32 Casa Condomínio Villages Alvorada,1000 m² área total 936 m² área útil 5 Quartos 0 Banheiros 3 Vagas,R$ 12.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/ql-32-casa-condominio-villages-alvorada-2935409104.html,30-07-20
880,Casa - Setor De Habitações Individuais Sul,1200 m² área total 800 m² área útil 4 Quartos 3 Banheiros 4 Vagas,R$ 15.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-habitac-es-individuais-sul-2935377077.html,30-07-20
881,Casa - Centro,3 Quartos 0 Banheiros,R$ 900,"RUA ALOÍSIO GONÇALVES, Centro, Luziânia",,,,,https://www.wimoveis.com.br/propriedades/casa-centro-2935298984.html,30-07-20
882,Shis Ql 18 Casa Lago Sul,800 m² área total 500 m² área útil 4 Quartos 0 Banheiros,R$ 9.800,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-18-casa-lago-sul-2935298931.html,30-07-20
883,Melhor Localização,1200 m² área total 900 m² área útil 5 Quartos 10 Banheiros 6 Vagas,R$ 35.000,"Quadra SHIS QI 9, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/melhor-localizacao-2935269996.html,30-07-20
884,Linda! Shis Qi 09,900 m² área total 800 m² área útil 5 Quartos 9 Banheiros 4 Vagas,R$ 35.000,"SHIS QI 09, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/linda!-shis-qi-09-2935266793.html,30-07-20
885,Iluminada. Luz Natural! Localização!,800 m² área total 900 m² área útil 5 Quartos 9 Banheiros 6 Vagas,R$ 35.000,"Quadra SHIS QI 9, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/iluminada.-luz-natural!-localizacao!-2934941341.html,30-07-20
886,Qe 30 - Casa Com 3 Dormitórios para Locação - Guará/df,240 m² área total 75 m² área útil 3 Quartos 1 Banheiro 5 Vagas,R$ 2.900,"Quadra QE 30 Conjunto J 18, Guara II, Guará",,,,,https://www.wimoveis.com.br/propriedades/qe-30-casa-com-3-dormitorios-para-locacao-guara-df-2934941205.html,30-07-20
887,Shis Ql 28 - Lago Sul Alugado,360 m² área total 360 m² área útil 2 Quartos 0 Banheiros 2 Vagas,R$ 3.400,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-28-lago-sul-alugado-2934916448.html,30-07-20
888,Shis Qi 25 Casa em Dois Terrenos Ponta De Quadra Lago Sul,1320 m² área total 500 m² área útil 3 Quartos 0 Banheiros 3 Vagas,R$ 10.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-25-casa-em-dois-terrenos-ponta-de-quadra-lago-2934916428.html,30-07-20
889,Shis Qi 28 - Linda Casa no Lago Sul,800 m² área total 700 m² área útil 4 Quartos 0 Banheiros 4 Vagas,R$ 14.900,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-28-linda-casa-no-lago-sul-2934916353.html,30-07-20
890,Shis Ql 18 Alugo na Beira Do Lago,1087 m² área total 326 m² área útil 2 Quartos 3 Banheiros 3 Vagas,R$ 5.300,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-18-alugo-na-beira-do-lago-111452203.html,30-07-20
891,Shis Qi 15 - Chácara Lago Sul,3400 m² área total 2000 m² área útil 6 Quartos 0 Banheiros 4 Vagas,R$ 30.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-15-chacara-lago-sul-2934916388.html,30-07-20
892,Shis Qi 25 Lago Sul Oportunidade Valor De Lote,800 m² área total 600 m² área útil 7 Quartos 0 Banheiros 6 Vagas,R$ 5.500,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-25-lago-sul-oportunidade-valor-de-lote-2934916357.html,30-07-20
893,Qnp 18 - Casa 01 Quarto - Fundos,32 m² área total 32 m² área útil 1 Quarto 1 Banheiro,R$ 405,"Ceilandia Sul, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/qnp-18-casa-01-quarto-fundos-2934899183.html,30-07-20
894,Qnl 23 Con. H - Casa Com 01 Quarto (Fundos),30 m² área total 30 m² área útil 1 Quarto 1 Banheiro,R$ 700,"Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/qnl-23-con.-h-casa-com-01-quarto-fundos-2934899239.html,30-07-20
895,Casa De Alto Padrão na Qi 09,1200 m² área total 800 m² área útil 5 Quartos 8 Banheiros 6 Vagas,R$ 35.000,"Quadra SHIS QI 9 0, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-de-alto-padrao-na-qi-09-2934829970.html,30-07-20
896,Shis Qi 15 - Casa Espetacular - Excelente Localização!,820 m² área total 820 m² área útil 4 Quartos 7 Banheiros 4 Vagas,R$ 22.000,"SHIS 11, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-15-casa-espetacular-excelente-localizacao!-2934757674.html,30-07-20
897,Qnm 36 Cj H Casa m Norte 3323 - 2100 Taguatinga Norte,72 m² área total 72 m² área útil 3 Quartos 1 Banheiro 3 Vagas,R$ 1.200,"QNM 36 CONJUNTO H, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/qnm-36-cj-h-casa-m-norte-3323-2100-taguatinga-norte-2934346921.html,30-07-20
898,Casa - Lago Sul,4000 m² área total 5 Quartos 8 Banheiros 4 Vagas,R$ 15.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-lago-sul-2934210076.html,30-07-20
899,Casa Mobiliada De Alto Padrão na Qi 5,1200 m² área total 700 m² área útil 7 Quartos 8 Banheiros,R$ 25.000,"QI 5 CONJUNTO 7, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-mobiliada-de-alto-padrao-na-qi-5-2933673695.html,30-07-20
900,"Quadra Qne 28, Casa 1",350 m² área total 60 m² área útil 1 Quarto 1 Banheiro,R$ 900,"Quadra QNE 28 1, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/quadra-qne-28-casa-1-2933647720.html,30-07-20
901,Rua 52 São Sebastião Reformada R$1.000,60 m² área total 60 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 1.000,"Centro, São Sebastião",,,,,https://www.wimoveis.com.br/propriedades/rua-52-sao-sebastiao-reformada-r$1.000-2933377632.html,30-07-20
902,Qi 2 5 Quartos Ponta De Picole,1320 m² área total 1000 m² área útil 4 Quartos 6 Banheiros 3 Vagas,R$ 21.000,"Quadra SHIN QI 2 0, Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/qi-2-5-quartos-ponta-de-picole-2933225695.html,30-07-20
903,Casa - Setor De Habitações Individuais Sul,11700 m² área total 1200 m² área útil 6 Quartos 5 Banheiros 8 Vagas,R$ 35.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-habitac-es-individuais-sul-2933206495.html,30-07-20
904,Shin Qi 11 - Sobrado Com 5 Quartos,479 m² área total 479 m² área útil 5 Quartos 5 Banheiros 5 Vagas,R$ 6.900,"SHIN Qi 11 - Sobrado com 5 Quartos, Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shin-qi-11-sobrado-com-5-quartos-2933140276.html,30-07-20
905,Quadra 01 Conjunto E Casa 316 - Setor Norte - Gama,90 m² área total 90 m² área útil 3 Quartos 2 Banheiros 2 Vagas,R$ 1.500,"QUADRA 01 CONJUNTO E, Setor Norte, Gama",,,,,https://www.wimoveis.com.br/propriedades/quadra-01-conjunto-e-casa-316-setor-norte-gama-110215502.html,30-07-20
906,Casa - Centro,60 m² área total 60 m² área útil 2 Quartos 1 Banheiro,R$ 700,"Centro, São Sebastião",,,,,https://www.wimoveis.com.br/propriedades/casa-centro-2933027814.html,30-07-20
907,Smdb 23 - Alto Padrão,750 m² área total 750 m² área útil 4 Quartos 6 Banheiros 4 Vagas,R$ 25.000,"SMDB CONJUNTO 23, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/smdb-23-alto-padrao-2932912454.html,30-07-20
908,Casa - Setor De Habitações Individuais Sul,5 Quartos 0 Banheiros,R$ 15.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-habitac-es-individuais-sul-2932763603.html,30-07-20
909,Casa - Qnj 25 Taguatinga,40 m² área total 40 m² área útil 1 Quarto 1 Banheiro,R$ 800,"Centro, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-qnj-25-taguatinga-2932736425.html,30-07-20
910,Linda Casa Lago Sul Qi 28 Ponta Seca - 03 Casas - Lote 4.000 m²,4800 m² área total 900 m² área útil 10 Quartos 12 Banheiros,R$ 15.500,"Quadra SHIS QI 28 0, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/linda-casa-lago-sul-qi-28-ponta-seca-03-casas-lote-2932611808.html,30-07-20
911,"Alugo Shis Ql 18, Casa Térrea, Aconchegante! (61) 9.8294 - 1642",400 m² área total 400 m² área útil 4 Quartos 7 Banheiros 3 Vagas,R$ 11.000,"Setor de Habitações Individuais Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/alugo-shis-ql-18-casa-terrea-aconchegante!-61-2932586656.html,30-07-20
912,Qr 306 Casa Com 3 Dormitórios para Locação Samambaia Sul Df,110 m² área total 110 m² área útil 3 Quartos 2 Banheiros 1 Vaga,R$ 2.500,"Quadra QR 306 Conjunto 17 1, Samambaia Sul, Samambaia",,,,,https://www.wimoveis.com.br/propriedades/qr-306-casa-com-3-dormitorios-para-locacao-samambaia-2932590397.html,30-07-20
913,Casa - Ceilândia Sul - Qnp 14 Conj L Casa 23,90 m² área total 90 m² área útil 3 Quartos 1 Banheiro,R$ 1.100,"Centro, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-ceilandia-sul-qnp-14-conj-l-casa-23-2932488830.html,30-07-20
914,Casa - Taguatinga Norte - Qng 08 Casa 22,150 m² área total 150 m² área útil 3 Quartos 0 Banheiros 2 Vagas,R$ 1.300,"Centro, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-taguatinga-norte-qng-08-casa-22-2932505852.html,30-07-20
915,Qi 01 Conjunto m Casa 20,90 m² área total 90 m² área útil 3 Quartos 1 Banheiro 1 Vaga,R$ 1.400,"QI 01 CONJUNTO M CASA 20 , Guara I, Guará",,,,,https://www.wimoveis.com.br/propriedades/qi-01-conjunto-m-casa-20-2932445654.html,30-07-20
916,Incomparável Vista Projeto Ana Maria Vieira Santos!,2500 m² área total 1103 m² área útil 5 Quartos 8 Banheiros 8 Vagas,R$ 35.000,"CJ SMDB CONJUNTO 26, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/incomparavel-vista-projeto-ana-maria-vieira-santos!-2932198176.html,30-07-20
917,Smdb 5,2200 m² área total 4 Quartos 7 Banheiros 6 Vagas,R$ 20.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/smdb-5-2931074989.html,30-07-20
918,Quadra Qng 27,45 m² área total 45 m² área útil 1 Quarto 1 Banheiro,R$ 700,"Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/quadra-qng-27-2930834087.html,30-07-20
919,Alto Padrão Lago Sul Casa Minimalista Fachada Com Aço Corten - Venda Ou Aluguel Com Opção De Compra,678 m² área total 5 Quartos 5 Banheiros 5 Vagas,R$ 20.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/alto-padrao-lago-sul-casa-minimalista-fachada-com-aco-2930617807.html,30-07-20
920,Lago Sul Shis Qi 23 Lago Sul 04 Quartos Closet Garagem,776 m² área total 400 m² área útil 4 Quartos 4 Banheiros 4 Vagas,R$ 6.500,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/lago-sul-shis-qi-23-lago-sul-04-quartos-closet-garagem-111464117.html,30-07-20
921,Condominio Ouro Vermelho I,1000 m² área total 600 m² área útil 6 Quartos 8 Banheiros 5 Vagas,R$ 5.400,"Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/condominio-ouro-vermelho-i-111181651.html,30-07-20
922,Shis Qi 11 Excelente Localização Próximo Ao Comércio,1200 m² área total 636 m² área útil 4 Quartos 6 Banheiros 4 Vagas,R$ 23.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-11-excelente-localizacao-proximo-ao-comercio-2930310775.html,30-07-20
923,Casa Com 9 Quartos 6 Suítes 9 Banheiros E 4 Vagas no Lago Sul - Brasília - Df,1305 m² área total 1305 m² área útil 9 Quartos 9 Banheiros 1 Vaga,R$ 35.000,"Shis Qi 9 Conjunto 8, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-com-9-quartos-6-suites-9-banheiros-e-4-vagas-no-2930284989.html,30-07-20
924,Lago Sul Shis Qi 05 * Totalmente Mobiliada,1000 m² área total 672 m² área útil 5 Quartos 9 Banheiros 4 Vagas,R$ 20.000,"Shis Qi 5, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/lago-sul-shis-qi-05-totalmente-mobiliada-2929818918.html,30-07-20
